player_id,player_url,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club_name,league_name,league_rank,overall,potential,value_eur,wage_eur,player_positions,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,real_face,release_clause_eur,player_tags,team_position,team_jersey_number,loaned_from,joined,contract_valid_until,nation_position,nation_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb
212150,https://sofifa.com/player/212150/max-meyer/210002/,M. Meyer,Max Meyer,24,1995-09-18,181,70,Germany,Crystal Palace,English Premier League,1,76,79,10000000,42000,CM,Right,2,4,4,Medium/ Medium,Lean (170-185),Yes,19800000,,SUB,7,,2018-08-03,2021,"63 Finishing
","37 Heading Accuracy
",67,62,77,80,64,64,,,,,,,Finesse Shot,76,63,37,79,60,78,76,74,75,79,75,61,88,75,88,60,60,76,51,60,80,70,72,76,60,77,69,66,62,8,12,13,11,14,65+2,65+2,65+2,74+0,72+0,72+0,72+0,74+0,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,72+2,72+2,72+2,72+2,72+2,69+2,64+2,64+2,64+2,69+2
193849,https://sofifa.com/player/193849/conor-hourihane/210002/,C. Hourihane,Conor Hourihane,29,1991-02-02,181,70,Republic of Ireland,Aston Villa,English Premier League,1,75,75,5500000,51000,CDM,Left,1,4,3,High/ Medium,Lean (170-185),Yes,12400000,,LCM,14,,2017-01-26,2022,CDM,14,64,70,76,70,66,74,,,,,,,"Power Free-Kick, Solid Player, Playmaker (AI)",74,68,57,77,60,65,74,78,74,74,65,64,77,75,76,71,76,88,67,78,75,70,69,76,64,68,60,72,64,9,16,11,6,9,69+2,69+2,69+2,71+0,71+0,71+0,71+0,71+0,72+2,72+2,72+2,72+2,75+0,75+0,75+0,72+2,72+2,73+2,73+2,73+2,72+2,70+2,68+2,68+2,68+2,70+2
209620,https://sofifa.com/player/209620/abdul-rahman-baba/210002/,A. Baba,Abdul Rahman Baba,25,1994-07-02,181,70,Ghana,Chelsea,English Premier League,1,75,78,7000000,58000,LB,Left,2,2,3,High/ Medium,Lean (170-185),Yes,14800000,,RES,34,,2015-08-16,2022,"48 Finishing
","67 Heading Accuracy
",78,50,66,75,72,67,,,,,,,Speed Dribbler (AI),76,48,67,72,41,74,67,23,67,75,78,78,77,74,75,59,75,68,64,47,73,71,63,55,42,69,70,74,74,12,11,6,11,10,64+2,64+2,64+2,69+0,67+0,67+0,67+0,69+0,67+2,67+2,67+2,70+2,68+2,68+2,68+2,70+2,73+2,71+2,71+2,71+2,73+2,73+2,71+2,71+2,71+2,73+2
192991,https://sofifa.com/player/192991/cenk-tosun/210002/,C. Tosun,Cenk Tosun,29,1991-06-07,181,70,Turkey,Everton,English Premier League,1,75,75,5500000,71000,ST,Right,2,4,3,High/ Medium,Normal (170-185),Yes,12400000,,RES,14,,2018-01-05,2022,"75 Finishing
","78 Heading Accuracy
",69,75,66,72,36,73,,,,,,,Power Header,64,75,78,70,72,72,72,73,60,74,68,69,71,75,66,80,80,68,74,70,75,31,76,61,85,75,33,34,15,12,14,12,12,9,75+0,75+0,75+0,71+0,72+0,72+0,72+0,71+0,70+2,70+2,70+2,70+2,65+2,65+2,65+2,70+2,54+2,54+2,54+2,54+2,54+2,51+2,50+2,50+2,50+2,51+2
201862,https://sofifa.com/player/201862/marcos-rojo/210002/,M. Rojo,Faustino Marcos Alberto Rojo,30,1990-03-20,181,70,Argentina,Manchester United,English Premier League,1,75,75,4600000,76000,CB,Left,3,2,3,Medium/ Medium,Normal (185+),Yes,10500000,,RES,16,,2014-08-20,2021,SUB,16,66,59,68,65,75,74,,,,,,,"Injury Prone, Dives Into Tackles (AI), Long Passer (AI), Long Shot Taker (AI), Power Header",72,50,76,72,48,63,69,57,69,66,65,67,68,74,63,80,78,55,77,63,87,76,53,57,55,68,70,78,75,7,8,12,15,10,65+3,65+3,65+3,64+0,63+0,63+0,63+0,64+0,64+3,64+3,64+3,64+3,66+3,66+3,66+3,64+3,70+3,72+3,72+3,72+3,70+3,71+3,75+0,75+0,75+0,71+3
234568,https://sofifa.com/player/234568/gedson-carvalho-fernandes/210002/,Gedson Fernandes,Gedson Carvalho Fernandes,21,1999-01-09,181,70,Portugal,Tottenham Hotspur,English Premier League,1,75,84,12500000,10000,RM,Right,1,3,3,High/ High,Lean (170-185),No,,,SUB,30,SL Benfica,,"Jun 30, 2021","64 Finishing
","61 Heading Accuracy
",77,70,74,78,72,74,,,,,,,"Flair, Long Shot Taker (AI), Technical Dribbler (AI)",71,64,61,76,64,78,68,70,73,80,77,77,76,75,70,80,71,77,71,76,80,72,70,75,60,75,71,75,73,9,15,7,9,5,72+2,72+2,72+2,75+0,75+0,75+0,75+0,75+0,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,75+2,74+2,73+2,73+2,73+2,74+2
216451,https://sofifa.com/player/216451/jean-michael-seri/210002/,J. Seri,Jean Michaël Seri,28,1991-07-19,181,70,Ivory Coast,Fulham,English Premier League,1,77,77,10500000,90000,CDM,Right,2,4,3,Medium/ Medium,Normal (170-185),Yes,17100000,,RES,24,,2018-07-12,2022,"65 Finishing
","60 Heading Accuracy
",66,68,79,78,69,65,,,,,,,"Flair, Outside Foot Shot",72,65,60,83,47,75,80,81,81,82,75,59,85,73,80,74,64,74,59,72,68,69,70,78,67,81,69,71,68,14,13,9,10,12,70+2,70+2,70+2,74+0,74+0,74+0,74+0,74+0,76+1,76+1,76+1,75+2,77+0,77+0,77+0,75+2,73+2,74+2,74+2,74+2,73+2,71+2,68+2,68+2,68+2,71+2
243715,https://sofifa.com/player/243715/william-saliba/210002/,W. Saliba,William Saliba,19,2001-03-24,181,70,France,Arsenal,English Premier League,1,74,87,9500000,28000,CB,Right,1,3,2,Medium/ High,Normal (185+),No,25300000,,RES,4,,2019-07-25,2024,"25 Finishing
","69 Heading Accuracy
",69,33,61,66,75,75,,,,,,,,46,25,69,73,34,66,55,35,66,70,67,71,52,69,58,57,75,70,80,23,70,77,39,61,47,70,75,75,73,7,10,6,8,11,55+2,55+2,55+2,57+0,57+0,57+0,57+0,57+0,60+2,60+2,60+2,61+2,64+2,64+2,64+2,61+2,69+2,72+2,72+2,72+2,69+2,70+2,74+2,74+2,74+2,70+2
220932,https://sofifa.com/player/220932/lovre-kalinic/210002/,L. Kalinić,Lovre Kalinić,30,1990-04-03,181,70,Croatia,Aston Villa,English Premier League,1,75,75,3700000,36000,GK,Left,1,2,1,Medium/ Medium,Lean (185+),No,8600000,,RES,28,,2019-01-01,2023,"12 Finishing
","15 Heading Accuracy
",,,,,,,78,74,48,76,35,76,"Rushes Out Of Goal, Comes For Crosses",15,12,15,18,15,11,18,13,16,15,30,39,26,71,22,36,58,31,73,19,39,23,7,42,22,58,13,17,17,78,74,48,76,76,25+2,25+2,25+2,22+0,24+0,24+0,24+0,22+0,24+2,24+2,24+2,23+2,24+2,24+2,24+2,23+2,24+2,26+2,26+2,26+2,24+2,25+2,29+2,29+2,29+2,25+2
189157,https://sofifa.com/player/189157/yannick-bolasie/210002/,Y. Bolasie,Yannick Bolasie Yala,31,1989-05-24,181,70,DR Congo,Everton,English Premier League,1,75,75,4700000,69000,RW,Right,2,3,5,High/ Low,Normal (185+),Yes,11400000,,RES,29,,2016-08-15,2021,"66 Finishing
","69 Heading Accuracy
",79,69,68,79,34,76,,,,,,,Flair,72,66,69,71,56,80,65,49,65,81,77,80,75,73,68,80,85,68,79,68,76,31,73,68,65,75,29,34,17,8,9,12,14,6,74+1,74+1,74+1,75+0,74+0,74+0,74+0,75+0,73+2,73+2,73+2,74+1,68+2,68+2,68+2,74+1,56+2,55+2,55+2,55+2,56+2,53+2,50+2,50+2,50+2,53+2
212722,https://sofifa.com/player/212722/deandre-yedlin/210002/,D. Yedlin,DeAndre Yedlin,26,1993-07-09,181,70,United States,Newcastle United,English Premier League,1,76,77,8000000,34000,RB,Right,1,3,3,High/ Medium,Normal (170-185),Yes,15800000,#Speedster,SUB,22,,2016-08-24,2021,SUB,2,92,51,64,75,70,68,,,,,,,,68,40,65,70,60,73,70,28,53,74,92,92,84,74,77,73,85,77,58,51,76,68,66,63,38,72,69,74,71,7,15,7,11,11,65+2,65+2,65+2,70+0,68+0,68+0,68+0,70+0,68+2,68+2,68+2,71+2,67+2,67+2,67+2,71+2,74+2,69+2,69+2,69+2,74+2,74+2,70+2,70+2,70+2,74+2
169216,https://sofifa.com/player/169216/shane-long/210002/,S. Long,Shane Long,33,1987-01-22,181,70,Republic of Ireland,Southampton,English Premier League,1,74,74,2700000,47000,ST,Right,2,2,3,High/ High,Normal (170-185),Yes,6700000,,LS,7,,2014-08-14,2022,"72 Finishing
","76 Heading Accuracy
",82,72,62,73,36,69,,,,,,,Speed Dribbler (AI),72,72,76,65,69,74,54,37,49,71,85,79,69,75,72,77,93,65,64,65,80,42,76,64,72,68,31,27,24,11,13,10,11,10,74+0,74+0,74+0,73+0,73+0,73+0,73+0,73+0,70+2,70+2,70+2,71+2,63+2,63+2,63+2,71+2,56+2,52+2,52+2,52+2,56+2,54+2,51+2,51+2,51+2,54+2
220633,https://sofifa.com/player/220633/demarai-gray/210002/,D. Gray,Demarai Gray,24,1996-06-28,181,70,England,Leicester City,English Premier League,1,75,79,8000000,55000,LM,Right,1,3,4,Medium/ Medium,Lean (170-185),Yes,16800000,,SUB,7,,2016-01-04,2021,"65 Finishing
","31 Heading Accuracy
",87,68,67,81,37,55,,,,,,,"Flair, Long Shot Taker (AI), Speed Dribbler (AI)",67,65,31,69,54,83,68,60,60,78,89,86,87,70,75,80,51,66,56,68,41,25,69,69,58,60,42,45,31,6,11,11,13,10,68+2,68+2,68+2,75+0,74+0,74+0,74+0,75+0,73+2,73+2,73+2,74+2,66+2,66+2,66+2,74+2,58+2,54+2,54+2,54+2,58+2,55+2,45+2,45+2,45+2,55+2
232805,https://sofifa.com/player/232805/bernardo-fernandes/210002/,Bernardo,Bernardo Fernandes da Silva Junior,25,1995-05-14,181,70,Brazil,Brighton & Hove Albion,English Premier League,1,74,77,5000000,39000,LWB,Left,1,3,3,Medium/ Medium,Normal (185+),Yes,11900000,,SUB,30,,2018-07-05,2022,"30 Finishing
","67 Heading Accuracy
",71,49,62,69,73,72,,,,,,,,67,30,67,70,53,68,47,32,58,71,68,74,63,73,66,72,78,74,70,68,74,72,62,58,43,70,74,75,76,15,12,13,14,12,62+2,62+2,62+2,64+0,64+0,64+0,64+0,64+0,64+2,64+2,64+2,66+2,66+2,66+2,66+2,66+2,72+2,71+2,71+2,71+2,72+2,72+2,73+2,73+2,73+2,72+2
186132,https://sofifa.com/player/186132/danny-drinkwater/210002/,D. Drinkwater,Daniel Noel Drinkwater,30,1990-03-05,181,70,England,Chelsea,English Premier League,1,73,73,2900000,57000,CM,Right,2,4,3,Medium/ Medium,Normal (170-185),Yes,7000000,,RES,42,,2017-08-31,2022,"60 Finishing
","61 Heading Accuracy
",54,66,73,73,70,61,,,,,,,Long Passer (AI),64,60,61,76,69,71,72,69,78,76,59,50,67,75,76,77,52,50,63,71,74,72,68,76,53,77,69,71,70,12,6,8,9,12,67+2,67+2,67+2,69+0,70+0,70+0,70+0,69+0,72+1,72+1,72+1,68+2,73+0,73+0,73+0,68+2,67+2,72+1,72+1,72+1,67+2,67+2,69+2,69+2,69+2,67+2
232270,https://sofifa.com/player/232270/timothy-fosu-mensah/210002/,T. Fosu-Mensah,Timothy Evans Fosu-Mensah,22,1998-01-02,181,70,Netherlands,Manchester United,English Premier League,1,73,81,6500000,55000,CB,Right,1,4,3,Medium/ Medium,Normal (185+),Yes,11600000,,SUB,24,,2015-08-14,2021,"57 Finishing
","69 Heading Accuracy
",81,60,64,65,71,75,,,,,,,Dives Into Tackles (AI),64,57,69,72,55,63,60,34,63,67,76,85,73,65,62,69,64,68,78,60,80,70,61,61,48,67,70,73,74,11,8,8,7,11,66+2,66+2,66+2,66+0,66+0,66+0,66+0,66+0,66+2,66+2,66+2,67+2,66+2,66+2,66+2,67+2,70+2,70+2,70+2,70+2,70+2,71+2,72+2,72+2,72+2,71+2
172553,https://sofifa.com/player/172553/jonas-lossl/210002/,J. Lössl,Jonas Lössl,31,1989-02-01,181,70,Denmark,Everton,English Premier League,1,73,73,1600000,40000,GK,Right,1,2,1,Medium/ Medium,Lean (185+),Yes,4900000,,RES,49,,2019-07-01,2022,"12 Finishing
","17 Heading Accuracy
",,,,,,,73,74,68,75,32,71,"Rushes Out Of Goal, Comes For Crosses",14,12,17,35,11,15,14,13,39,21,29,34,32,66,30,51,51,25,67,15,17,20,10,55,12,56,20,13,15,73,74,68,71,75,27+2,27+2,27+2,25+0,28+0,28+0,28+0,25+0,30+2,30+2,30+2,27+2,32+2,32+2,32+2,27+2,25+2,30+2,30+2,30+2,25+2,25+2,27+2,27+2,27+2,25+2
195671,https://sofifa.com/player/195671/charlie-austin/210002/,C. Austin,Charlie Austin,30,1989-07-05,181,70,England,West Bromwich Albion,English Premier League,1,72,72,2300000,55000,ST,Right,1,2,2,Medium/ Low,Normal (185+),Yes,6000000,,SUB,15,,2019-08-08,2021,"74 Finishing
","78 Heading Accuracy
",50,75,57,66,36,68,,,,,,,"Injury Prone, Power Header",56,74,78,62,72,63,59,43,46,73,50,50,62,74,52,80,74,48,78,70,67,44,77,62,83,76,20,37,22,9,11,7,9,13,72+0,72+0,72+0,65+0,68+0,68+0,68+0,65+0,66+2,66+2,66+2,63+2,61+2,61+2,61+2,63+2,49+2,51+2,51+2,51+2,49+2,47+2,50+2,50+2,50+2,47+2
230988,https://sofifa.com/player/230988/filip-krovinovic/210002/,F. Krovinović,Filip Krovinović,24,1995-08-29,181,70,Croatia,Nottingham Forest,English Premier League,1,72,77,3500000,9000,CAM,Right,1,4,4,Medium/ Medium,Normal (170-185),No,,,SUB,27,SL Benfica,,"Jun 30, 2021","62 Finishing
","54 Heading Accuracy
",67,67,73,75,59,62,,,,,,,Playmaker (AI),65,62,54,77,64,73,76,61,75,78,65,68,75,70,75,77,54,62,60,70,68,68,69,73,62,80,61,57,50,13,7,11,5,11,68+2,68+2,68+2,71+0,71+0,71+0,71+0,71+0,73+2,73+2,73+2,71+2,72+2,72+2,72+2,71+2,66+2,68+2,68+2,68+2,66+2,64+2,62+2,62+2,62+2,64+2
187043,https://sofifa.com/player/187043/stefan-johansen/210002/,S. Johansen,Stefan Marius Johansen,29,1991-01-08,181,70,Norway,Fulham,English Premier League,1,72,72,2300000,61000,CDM,Left,1,3,3,High/ High,Normal (170-185),Yes,5700000,,SUB,8,,2016-08-26,2022,LM,8,68,67,73,70,67,72,,,,,,,"Dives Into Tackles (AI), Outside Foot Shot",70,65,53,74,64,67,72,75,73,74,66,69,72,71,74,72,64,78,66,71,81,65,68,74,51,76,73,67,63,7,16,7,9,14,67+2,67+2,67+2,70+0,70+0,70+0,70+0,70+0,71+1,71+1,71+1,71+1,72+0,72+0,72+0,71+1,70+2,71+1,71+1,71+1,70+2,69+2,67+2,67+2,67+2,69+2
253283,https://sofifa.com/player/253283/facundo-pellistri/210002/,F. Pellistri,Facundo Pellistri Rebollo,18,2001-12-20,181,70,Uruguay,Peñarol,English Premier League,1,71,87,4800000,500,RW,Right,1,3,3,High/ Low,Lean (170-185),No,13800000,,RAM,10,,2019-01-01,2022,"60 Finishing
","50 Heading Accuracy
",84,62,64,73,27,61,,,,,,,,67,60,50,67,56,74,59,62,58,70,84,84,83,65,76,68,75,75,61,61,42,31,65,63,66,61,35,11,18,9,12,7,8,7,65+2,65+2,65+2,70+0,68+0,68+0,68+0,70+0,68+2,68+2,68+2,70+2,61+2,61+2,61+2,70+2,53+2,48+2,48+2,48+2,53+2,49+2,40+2,40+2,40+2,49+2
236316,https://sofifa.com/player/236316/yan-valery/210002/,Y. Valery,Yan Valery,21,1999-02-22,181,70,France,Southampton,English Premier League,1,72,82,5000000,23000,RB,Right,1,2,3,High/ High,Lean (170-185),Yes,9700000,,SUB,18,,2016-08-01,2023,"42 Finishing
","59 Heading Accuracy
",71,52,60,69,71,71,,,,,,,,66,42,59,64,34,72,55,41,57,66,72,70,66,70,67,69,69,74,69,64,75,72,59,57,41,64,72,74,69,12,14,7,11,14,61+2,61+2,61+2,64+0,63+0,63+0,63+0,64+0,63+2,63+2,63+2,65+2,64+2,64+2,64+2,65+2,70+2,68+2,68+2,68+2,70+2,70+2,70+2,70+2,70+2,70+2
225541,https://sofifa.com/player/225541/aboubakar-kamara/210002/,A. Kamara,Aboubakar Kamara,25,1995-03-07,181,70,France,Fulham,English Premier League,1,70,74,2200000,47000,RW,Right,1,3,3,High/ Medium,Stocky (170-185),Yes,4500000,,SUB,47,,2017-07-31,2024,"68 Finishing
","68 Heading Accuracy
",84,67,55,68,31,76,,,,,,,Flair,51,68,68,63,59,70,48,43,44,65,79,88,68,66,76,75,70,61,84,59,78,18,72,58,69,57,37,23,21,6,14,12,7,11,70+2,70+2,70+2,67+0,68+0,68+0,68+0,67+0,65+2,65+2,65+2,66+2,57+2,57+2,57+2,66+2,49+2,47+2,47+2,47+2,49+2,47+2,47+2,47+2,47+2,47+2
202940,https://sofifa.com/player/202940/neeskens-kebano/210002/,N. Kebano,Neeskens Kebano,28,1992-03-10,181,70,DR Congo,Fulham,English Premier League,1,70,70,1600000,50000,CAM,Right,1,3,3,High/ Medium,Normal (170-),Yes,3400000,,RM,7,,2016-08-26,2022,"66 Finishing
","52 Heading Accuracy
",80,65,65,74,39,53,,,,,,,Flair,66,66,52,65,70,74,70,75,60,74,85,76,82,61,80,65,62,55,53,60,49,38,66,64,67,65,43,37,23,15,12,16,15,15,66+2,66+2,66+2,70+0,69+0,69+0,69+0,70+0,68+2,68+2,68+2,69+1,62+2,62+2,62+2,69+1,55+2,52+2,52+2,52+2,55+2,52+2,46+2,46+2,46+2,52+2
192725,https://sofifa.com/player/192725/maxime-le-marchand/210002/,M. Le Marchand,Maxime Le Marchand,30,1989-10-11,181,70,France,Fulham,English Premier League,1,70,70,1300000,41000,LB,Left,2,3,2,Medium/ Medium,Normal (170-185),Yes,2700000,,SUB,20,,2018-07-12,2022,"32 Finishing
","69 Heading Accuracy
",60,38,65,65,69,70,,,,,,,,68,32,69,70,38,62,42,40,70,70,63,57,63,68,63,56,75,63,72,33,72,72,27,63,42,74,67,70,69,13,13,15,7,15,53+2,53+2,53+2,57+0,55+0,55+0,55+0,57+0,59+2,59+2,59+2,61+2,63+2,63+2,63+2,61+2,67+2,69+1,69+1,69+1,67+2,68+2,70+0,70+0,70+0,68+2
186116,https://sofifa.com/player/186116/henri-lansbury/210002/,H. Lansbury,Henri Lansbury,29,1990-10-12,181,70,England,Aston Villa,English Premier League,1,69,69,1400000,25000,CDM,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,1900000,,RES,8,,2017-01-20,2021,"66 Finishing
","47 Heading Accuracy
",53,68,70,69,59,70,,,,,,,"Injury Prone, Long Shot Taker (AI)",66,66,47,71,57,67,69,70,72,72,55,52,69,66,64,70,63,52,75,70,81,67,70,72,71,71,55,60,62,11,16,15,14,13,65+2,65+2,65+2,67+0,67+0,67+0,67+0,67+0,69+0,69+0,69+0,66+2,69+0,69+0,69+0,66+2,63+2,67+2,67+2,67+2,63+2,61+2,63+2,63+2,63+2,61+2
193143,https://sofifa.com/player/193143/roderick-j-goncalves-miranda/210002/,Roderick Miranda,Roderick Jefferson Gonçalves Miranda,29,1991-03-30,181,70,Portugal,Wolverhampton Wanderers,English Premier League,1,69,70,1300000,30000,CB,Right,1,2,2,Medium/ Medium,Normal (185+),No,2000000,#Strength,SUB,22,,2017-06-13,2021,"26 Finishing
","67 Heading Accuracy
",41,44,52,51,69,77,,,,,,,,50,26,67,63,43,51,42,32,59,58,43,39,34,65,31,68,54,64,86,59,77,68,41,37,51,57,67,71,70,12,14,8,6,12,52+2,52+2,52+2,48+0,50+0,50+0,50+0,48+0,50+2,50+2,50+2,51+2,56+2,56+2,56+2,51+2,61+2,65+2,65+2,65+2,61+2,62+2,69+1,69+1,69+1,62+2
231413,https://sofifa.com/player/231413/michael-verrips/210002/,M. Verrips,Michael Verrips,23,1996-12-03,181,70,Netherlands,Sheffield United,English Premier League,1,69,76,2400000,10000,GK,Right,1,3,1,Medium/ Medium,Normal (185+),No,2300000,,RES,21,,2019-08-08,2023,"6 Finishing
","10 Heading Accuracy
",,,,,,,71,68,71,72,16,65,,11,6,10,25,8,13,12,11,25,14,17,16,23,62,21,53,32,17,67,6,23,7,7,28,16,28,15,14,14,71,68,71,65,72,22+2,22+2,22+2,18+0,20+0,20+0,20+0,18+0,20+2,20+2,20+2,19+2,22+2,22+2,22+2,19+2,18+2,22+2,22+2,22+2,18+2,18+2,22+2,22+2,22+2,18+2
235458,https://sofifa.com/player/235458/cedric-kipre/210002/,C. Kipré,Cédric Kipré,23,1996-12-09,181,70,Ivory Coast,West Bromwich Albion,English Premier League,1,68,76,2500000,22000,CB,Right,1,2,2,Medium/ High,Stocky (185+),No,2600000,#Strength,SUB,24,,2020-09-04,2024,"26 Finishing
","64 Heading Accuracy
",68,32,45,43,67,81,,,,,,,"Long Passer (AI), Power Header",32,26,64,57,28,37,30,28,49,49,66,69,44,61,41,49,66,66,92,30,77,65,25,42,36,55,67,68,66,9,10,7,7,14,47+2,47+2,47+2,44+0,44+0,44+0,44+0,44+0,45+2,45+2,45+2,47+2,50+2,50+2,50+2,47+2,58+2,62+2,62+2,62+2,58+2,61+2,68+2,68+2,68+2,61+2
238062,https://sofifa.com/player/238062/beni-baningime/210002/,B. Baningime,Beni Baningime,21,1998-09-09,181,70,DR Congo,Everton,English Premier League,1,67,77,2200000,15000,CM,Right,1,3,2,Medium/ High,Lean (170-185),Yes,2300000,,RES,34,,2016-10-13,2022,"36 Finishing
","55 Heading Accuracy
",55,46,63,65,66,61,,,,,,,Dives Into Tackles (AI),51,36,55,71,37,66,45,47,66,62,53,57,64,62,70,61,63,60,58,55,68,69,45,66,48,69,66,66,69,9,14,10,12,14,54+2,54+2,54+2,57+0,57+0,57+0,57+0,57+0,61+2,61+2,61+2,59+2,63+2,63+2,63+2,59+2,63+2,66+2,66+2,66+2,63+2,63+2,65+2,65+2,65+2,63+2
216791,https://sofifa.com/player/216791/matthew-pennington/210002/,M. Pennington,Matthew Pennington,25,1994-10-06,181,70,England,Shrewsbury,English Premier League,1,67,69,1100000,19000,RB,Right,1,3,2,Medium/ Medium,Normal (185+),Yes,,,RCB,29,Everton,,"Jun 30, 2021","30 Finishing
","66 Heading Accuracy
",64,33,52,52,69,68,,,,,,,,61,30,66,64,36,49,35,34,53,54,66,63,50,56,61,44,76,62,73,26,60,73,31,31,48,50,68,70,67,12,12,7,12,11,48+2,48+2,48+2,49+0,47+0,47+0,47+0,49+0,47+2,47+2,47+2,52+2,52+2,52+2,52+2,52+2,64+2,63+2,63+2,63+2,64+2,65+2,67+2,67+2,67+2,65+2
242908,https://sofifa.com/player/242908/jack-clarke/210002/,J. Clarke,Jack Clarke,19,2000-11-23,181,70,England,Tottenham Hotspur,English Premier League,1,67,81,2400000,13000,LM,Right,1,4,3,Medium/ Low,Lean (170-185),No,4000000,,RES,47,,2019-07-02,2023,"62 Finishing
","53 Heading Accuracy
",75,60,61,72,25,53,,,,,,,Technical Dribbler (AI),65,62,53,64,54,73,63,57,51,69,76,74,75,62,78,59,61,55,56,58,42,24,60,59,60,62,22,20,18,9,10,9,6,10,63+2,63+2,63+2,67+0,65+0,65+0,65+0,67+0,65+2,65+2,65+2,66+2,58+2,58+2,58+2,66+2,49+2,44+2,44+2,44+2,49+2,45+2,38+2,38+2,38+2,45+2
238958,https://sofifa.com/player/238958/rekeem-harper/210002/,R. Harper,Rekeem Harper,20,2000-03-08,181,70,England,West Bromwich Albion,English Premier League,1,67,79,2400000,18000,CDM,Right,1,3,3,Medium/ Medium,Normal (185+),Yes,2900000,,SUB,16,,2017-04-01,2022,"42 Finishing
","60 Heading Accuracy
",68,53,65,68,60,72,,,,,,,,56,42,60,71,50,67,42,44,69,69,69,67,68,68,75,69,71,76,71,60,71,55,64,70,56,76,64,60,59,13,10,11,13,13,62+2,62+2,62+2,64+0,65+0,65+0,65+0,64+0,66+2,66+2,66+2,66+2,67+2,67+2,67+2,66+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,63+2,63+2
233957,https://sofifa.com/player/233957/sam-field/210002/,S. Field,Sam Field,22,1998-05-08,181,70,England,West Bromwich Albion,English Premier League,1,67,78,2200000,19000,CM,Left,1,3,2,Low/ High,Lean (185+),Yes,2600000,,RES,28,,2015-07-01,2022,"52 Finishing
","63 Heading Accuracy
",59,54,65,64,63,65,,,,,,,,52,52,63,75,47,63,51,47,75,67,63,56,59,62,68,68,58,75,61,44,64,60,55,59,54,75,62,65,63,12,9,7,13,10,60+2,60+2,60+2,60+0,61+0,61+0,61+0,60+0,63+2,63+2,63+2,63+2,66+2,66+2,66+2,63+2,64+2,66+2,66+2,66+2,64+2,63+2,63+2,63+2,63+2,63+2
236344,https://sofifa.com/player/236344/jayson-molumby/210002/,J. Molumby,Jayson Molumby,20,1999-08-06,181,70,Republic of Ireland,Brighton & Hove Albion,English Premier League,1,67,79,2400000,13000,CDM,Right,1,3,2,Medium/ Medium,Lean (170-185),No,2700000,,SUB,49,,2016-07-01,2023,SUB,22,64,51,63,67,59,63,,,,,,,,49,48,48,73,45,66,46,42,72,70,65,63,62,69,65,54,43,71,56,51,74,64,57,60,57,64,57,63,58,8,7,10,12,9,58+2,58+2,58+2,62+0,62+0,62+0,62+0,62+0,64+2,64+2,64+2,64+2,67+2,67+2,67+2,64+2,64+2,66+2,66+2,66+2,64+2,62+2,61+2,61+2,61+2,62+2
242964,https://sofifa.com/player/242964/anthony-gordon/210002/,A. Gordon,Anthony Gordon,19,2001-02-24,181,70,England,Everton,English Premier League,1,65,83,1800000,11000,CF,Right,1,3,3,High/ Medium,Lean (185+),No,3000000,,RES,24,,2017-07-01,2025,"62 Finishing
","45 Heading Accuracy
",73,59,59,68,31,55,,,,,,,,61,62,45,62,44,71,61,59,46,68,73,73,63,59,66,57,55,62,51,57,54,28,61,62,65,62,32,28,25,5,6,14,7,8,61+2,61+2,61+2,65+0,64+0,64+0,64+0,65+0,64+2,64+2,64+2,64+2,57+2,57+2,57+2,64+2,51+2,47+2,47+2,47+2,51+2,47+2,41+2,41+2,41+2,47+2
