,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,Weak Foot,Skill Moves,International Reputation,Work Rate,Body Type,Real Face,Release Clause,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,LS,ST,RS,LW,LF,CF,RF,RW,LAM,CAM,RAM,LM,LCM,CM,RCM,RM,LWB,LDM,CDM,RDM,RWB,LB,LCB,CB,RCB,RB,GK,Likes,Dislikes,Following,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Acceleration,Sprint Speed,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Long Shots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defensive Awareness,Standing Tackle,Sliding Tackle,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes
741,232229,Justin Bijlow,22,https://cdn.sofifa.com/players/232/229/21_60.png,Netherlands,https://cdn.sofifa.com/flags/nl.png,77,85,Feyenoord,https://cdn.sofifa.com/teams/246/30.png,€20.5M,€10K,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,235454,Malang Sarr,21,https://cdn.sofifa.com/players/235/454/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,79,FC Porto,https://cdn.sofifa.com/teams/236/30.png,€7.5M,€44K,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743,186200,Fabio Borini,29,https://cdn.sofifa.com/players/186/200/21_60.png,Italy,https://cdn.sofifa.com/flags/it.png,76,76,Fatih Karagümrük S.K.,https://cdn.sofifa.com/teams/111117/30.png,€7.5M,€18K,1946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,245228,Florian Krüger,21,https://cdn.sofifa.com/players/245/228/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,71,82,FC Erzgebirge Aue,https://cdn.sofifa.com/teams/506/30.png,€4.2M,€6K,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745,253452,Miguel Azeez,17,https://cdn.sofifa.com/players/253/452/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,60,77,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€600K,€1K,1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746,246762,Sekou Koita,20,https://cdn.sofifa.com/players/246/762/21_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,74,83,FC Red Bull Salzburg,https://cdn.sofifa.com/teams/191/30.png,€9.5M,€20K,1933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,242573,Déiber Caicedo,20,https://cdn.sofifa.com/players/242/573/21_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,69,84,Deportivo Cali,https://cdn.sofifa.com/teams/101102/30.png,€3.4M,€1K,1685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748,199503,Granit Xhaka,27,https://cdn.sofifa.com/players/199/503/21_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,79,79,Arsenal,https://cdn.sofifa.com/teams/1/30.png,€16.5M,€76K,1957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749,193082,Juan Cuadrado,32,https://cdn.sofifa.com/players/193/082/21_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,82,82,Juventus,https://cdn.sofifa.com/teams/45/30.png,€21M,€86K,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,252488,Killian Sardella,18,https://cdn.sofifa.com/players/252/488/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,66,83,RSC Anderlecht,https://cdn.sofifa.com/teams/229/30.png,€2.1M,€2K,1686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751,248820,Mateu Jaume Morey Bauzá,20,https://cdn.sofifa.com/players/248/820/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,82,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€3.7M,€17K,1769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,211256,Nicolás Tagliafico,27,https://cdn.sofifa.com/players/211/256/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,83,83,Ajax,https://cdn.sofifa.com/teams/245/30.png,€35M,€25K,2089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,220793,Davinson Sánchez,24,https://cdn.sofifa.com/players/220/793/21_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,80,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€25.5M,€74K,1774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,225085,Jonathan Bamba,24,https://cdn.sofifa.com/players/225/085/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,79,83,LOSC Lille,https://cdn.sofifa.com/teams/65/30.png,€25M,€36K,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,235945,Marc Roca Junqué,23,https://cdn.sofifa.com/players/235/945/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,77,82,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€14.5M,€49K,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,227174,Matty Cash,22,https://cdn.sofifa.com/players/227/174/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,82,Aston Villa,https://cdn.sofifa.com/teams/2/30.png,€11.5M,€40K,1955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,211784,Neal Maupay,23,https://cdn.sofifa.com/players/211/784/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,77,81,Brighton & Hove Albion,https://cdn.sofifa.com/teams/1808/30.png,€15.5M,€52K,1928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,244603,Becir Omeragic,18,https://cdn.sofifa.com/players/244/603/21_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,66,82,FC Zürich,https://cdn.sofifa.com/teams/894/30.png,€2M,€1K,1628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,251616,David Mota Teixeira Carmo,20,https://cdn.sofifa.com/players/251/616/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,72,84,SC Braga,https://cdn.sofifa.com/teams/1896/30.png,€5.5M,€7K,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,244393,Gonzalo Villar del Fraile,22,https://cdn.sofifa.com/players/244/393/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,83,Roma,https://cdn.sofifa.com/teams/52/30.png,€7M,€31K,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,120533,Képler Laveran Lima Ferreira,37,https://cdn.sofifa.com/players/120/533/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,81,81,FC Porto,https://cdn.sofifa.com/teams/236/30.png,€4.6M,€13K,1854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,228819,Matías Vargas,23,https://cdn.sofifa.com/players/228/819/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,84,RCD Espanyol,https://cdn.sofifa.com/teams/452/30.png,€12.5M,€9K,1954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,164240,Thiago Emiliano da Silva,35,https://cdn.sofifa.com/players/164/240/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,85,85,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€14.5M,€95K,2034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,239482,Wenderson Nascimento Galeno,22,https://cdn.sofifa.com/players/239/482/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,85,SC Braga,https://cdn.sofifa.com/teams/1896/30.png,€23.5M,€14K,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,177413,Axel Witsel,31,https://cdn.sofifa.com/players/177/413/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,83,83,Borussia Dortmund,https://cdn.sofifa.com/teams/22/30.png,€25.5M,€72K,2174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,219683,Corentin Tolisso,25,https://cdn.sofifa.com/players/219/683/21_60.png,France,https://cdn.sofifa.com/flags/fr.png,80,81,FC Bayern München,https://cdn.sofifa.com/teams/21/30.png,€25M,€74K,2194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,224221,Joachim Andersen,24,https://cdn.sofifa.com/players/224/221/21_60.png,Denmark,https://cdn.sofifa.com/flags/dk.png,76,82,Fulham,https://cdn.sofifa.com/teams/144/30.png,€11M,€41K,1757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,225024,Mason Holgate,23,https://cdn.sofifa.com/players/225/024/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,77,83,Everton,https://cdn.sofifa.com/teams/7/30.png,€15M,€56K,1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,235172,Rúben Nascimento Vinagre,21,https://cdn.sofifa.com/players/235/172/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,73,82,Wolverhampton Wanderers,https://cdn.sofifa.com/teams/110/30.png,€6.5M,€35K,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,212151,Thomas Strakosha,25,https://cdn.sofifa.com/players/212/151/21_60.png,Albania,https://cdn.sofifa.com/flags/al.png,83,88,Lazio,https://cdn.sofifa.com/teams/46/30.png,€42.5M,€58K,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,234642,Édouard Mendy,28,https://cdn.sofifa.com/players/234/642/21_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,80,82,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€18M,€74K,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,258922,Marvin Olawale Akinlabi Park,20,https://cdn.sofifa.com/players/258/922/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,67,79,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€2.5M,€30K,1514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,223061,Franco Cervi,26,https://cdn.sofifa.com/players/223/061/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,78,79,SL Benfica,https://cdn.sofifa.com/teams/234/30.png,€16.5M,€16K,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,193747,Jorge Resurrección,28,https://cdn.sofifa.com/players/193/747/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,85,85,Atlético Madrid,https://cdn.sofifa.com/teams/240/30.png,€54M,€90K,2211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,237221,Juan Foyth,22,https://cdn.sofifa.com/players/237/221/21_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,83,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,€12M,€53K,1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,243044,Nnamdi Ofoborh,20,https://cdn.sofifa.com/players/243/044/21_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,65,77,Bournemouth,https://cdn.sofifa.com/teams/1943/30.png,€1.6M,€2K,1778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,210406,Piotr Zieliński,26,https://cdn.sofifa.com/players/210/406/21_60.png,Poland,https://cdn.sofifa.com/flags/pl.png,80,82,Napoli,https://cdn.sofifa.com/teams/48/30.png,€26M,€69K,2078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,199564,Sergio Roberto Carnicer,28,https://cdn.sofifa.com/players/199/564/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,83,83,FC Barcelona,https://cdn.sofifa.com/teams/241/30.png,€33M,€175K,2092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,256970,Adam Karabec,16,https://cdn.sofifa.com/players/256/970/21_60.png,Czech Republic,https://cdn.sofifa.com/flags/cz.png,67,83,Sparta Praha,https://cdn.sofifa.com/teams/267/30.png,€2.5M,€500,1720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,242841,Arvin Appiah,19,https://cdn.sofifa.com/players/242/841/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,64,82,UD Almería,https://cdn.sofifa.com/teams/1861/30.png,€1.5M,€1K,1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,238216,Conor Gallagher,20,https://cdn.sofifa.com/players/238/216/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,72,83,West Bromwich Albion,https://cdn.sofifa.com/teams/109/30.png,€5M,€37K,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,226777,Cyle Larin,25,https://cdn.sofifa.com/players/226/777/21_60.png,Canada,https://cdn.sofifa.com/flags/ca.png,72,77,Beşiktaş JK,https://cdn.sofifa.com/teams/327/30.png,€3.5M,€42K,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,221639,Mariano Díaz Mejía,26,https://cdn.sofifa.com/players/221/639/21_60.png,Dominican Republic,https://cdn.sofifa.com/flags/do.png,77,78,Real Madrid,https://cdn.sofifa.com/teams/243/30.png,€12.5M,€125K,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,207410,Mateo Kovačić,26,https://cdn.sofifa.com/players/207/410/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,83,86,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€47M,€120K,2135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,234078,Orel Mangala,22,https://cdn.sofifa.com/players/234/078/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,74,81,VfB Stuttgart,https://cdn.sofifa.com/teams/36/30.png,€8.5M,€19K,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,247361,Brenden Aaronson,19,https://cdn.sofifa.com/players/247/361/21_60.png,United States,https://cdn.sofifa.com/flags/us.png,69,81,FC Red Bull Salzburg,https://cdn.sofifa.com/teams/191/30.png,€3.3M,€7K,1723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,242187,Christoph Baumgartner,20,https://cdn.sofifa.com/players/242/187/21_60.png,Austria,https://cdn.sofifa.com/flags/at.png,75,84,TSG 1899 Hoffenheim,https://cdn.sofifa.com/teams/10029/30.png,€12.5M,€23K,1798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,225668,Karlan Grant,22,https://cdn.sofifa.com/players/225/668/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,73,81,West Bromwich Albion,https://cdn.sofifa.com/teams/109/30.png,€7M,€55K,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,188152,Oscar dos Santos Emboaba,28,https://cdn.sofifa.com/players/188/152/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,83,83,Shanghai SIPG FC,https://cdn.sofifa.com/teams/112540/30.png,€36.5M,€25K,2141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,216655,Bartolomeu Quissanga,29,https://cdn.sofifa.com/players/216/655/21_60.png,Angola,https://cdn.sofifa.com/flags/ao.png,77,78,Al Ain,https://cdn.sofifa.com/teams/114143/30.png,€9.5M,€17K,1719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,181458,Ivan Perišić,31,https://cdn.sofifa.com/players/181/458/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,82,82,Inter,https://cdn.sofifa.com/teams/44/30.png,€25M,€115K,2153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,244349,Johan Vásquez,21,https://cdn.sofifa.com/players/244/349/21_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,71,83,U.N.A.M.,https://cdn.sofifa.com/teams/1881/30.png,€4.3M,€6K,1609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,185422,Joshua King,28,https://cdn.sofifa.com/players/185/422/21_60.png,Norway,https://cdn.sofifa.com/flags/no.png,77,77,Bournemouth,https://cdn.sofifa.com/teams/1943/30.png,€11M,€19K,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,254247,Mostafa Mohamed,22,https://cdn.sofifa.com/players/254/247/21_60.png,Egypt,https://cdn.sofifa.com/flags/eg.png,73,80,,https://cdn.sofifa.com/flags/eg.png,€0,€0,1786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,205452,Antonio Rüdiger,27,https://cdn.sofifa.com/players/205/452/21_60.png,Germany,https://cdn.sofifa.com/flags/de.png,81,83,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€27.5M,€90K,1865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,204233,Charly Musonda,23,https://cdn.sofifa.com/players/204/233/21_60.png,Belgium,https://cdn.sofifa.com/flags/be.png,73,77,Chelsea,https://cdn.sofifa.com/teams/5/30.png,€4.4M,€50K,1639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,256831,Dennis Cirkin,18,https://cdn.sofifa.com/players/256/831/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,61,83,Tottenham Hotspur,https://cdn.sofifa.com/teams/18/30.png,€1M,€3K,1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,234711,Josip Brekalo,22,https://cdn.sofifa.com/players/234/711/21_60.png,Croatia,https://cdn.sofifa.com/flags/hr.png,76,83,VfL Wolfsburg,https://cdn.sofifa.com/teams/175/30.png,€15M,€35K,1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,223959,Lucas Torreira,24,https://cdn.sofifa.com/players/223/959/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,81,85,Atlético Madrid,https://cdn.sofifa.com/teams/240/30.png,€33.5M,€74K,2106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,200888,Danilo Luís Hélio Pereira,28,https://cdn.sofifa.com/players/200/888/21_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,82,82,Paris Saint-Germain,https://cdn.sofifa.com/teams/73/30.png,€27M,€20K,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,192342,Edwin Cardona,27,https://cdn.sofifa.com/players/192/342/21_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,73,73,Boca Juniors,https://cdn.sofifa.com/teams/1877/30.png,€3.2M,€18K,1885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,244622,Javier Puado Díaz,22,https://cdn.sofifa.com/players/244/622/21_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,84,RCD Espanyol,https://cdn.sofifa.com/teams/452/30.png,€9.5M,€8K,1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,232665,Mauro Arambarri,24,https://cdn.sofifa.com/players/232/665/21_60.png,Uruguay,https://cdn.sofifa.com/flags/uy.png,80,85,Getafe CF,https://cdn.sofifa.com/teams/1860/30.png,€29M,€28K,1931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,211990,Odisseas Vlachodimos,26,https://cdn.sofifa.com/players/211/990/21_60.png,Greece,https://cdn.sofifa.com/flags/gr.png,81,86,SL Benfica,https://cdn.sofifa.com/teams/234/30.png,€29.5M,€14K,1253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,254909,Oscar Dorley,21,https://cdn.sofifa.com/players/254/909/21_60.png,Liberia,https://cdn.sofifa.com/flags/lr.png,73,82,SK Slavia Praha,https://cdn.sofifa.com/teams/266/30.png,€6.5M,€550,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,259036,Viktor Korniienko,21,https://cdn.sofifa.com/players/259/036/21_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,71,85,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/30.png,€4.4M,€500,1868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,198784,Alex Oxlade-Chamberlain,26,https://cdn.sofifa.com/players/198/784/21_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,79,80,Liverpool,https://cdn.sofifa.com/teams/9/30.png,€20.5M,€89K,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,241390,Eljif Elmas,20,https://cdn.sofifa.com/players/241/390/21_60.png,North Macedonia,https://cdn.sofifa.com/flags/mk.png,72,83,Napoli,https://cdn.sofifa.com/teams/48/30.png,€5M,€28K,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,243585,Gavin Bazunu,18,https://cdn.sofifa.com/players/243/585/21_60.png,Republic of Ireland,https://cdn.sofifa.com/flags/ie.png,62,82,Rochdale,https://cdn.sofifa.com/teams/1955/30.png,€975K,€500,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,223334,Joelinton Apolinário de Lira,23,https://cdn.sofifa.com/players/223/334/21_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,81,Newcastle United,https://cdn.sofifa.com/teams/13/30.png,€9M,€34K,1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
